"","year_quarter","fed_funds_rate","r_star","HAWK","HAWK_IV","core_inflation","consumption","expected_inflation","expected_unemployment","expected_cpi_inflation","expected_gap","expected_nairu","row_number","dR","demeaned_HAWK","demeaned_HAWK_IV","stance","expected_unemployment_gap","log_consumption","delta_log_consumption","delta_expected_inflation","delta_expected_unemployment_gap","delta_expected_cpi_inflation","delta_expected_gap"
"97",1992 Q1,3.5531490773485,2.72173700199454,0.33,0.25,10.7232848196905,25551,2.675,7.275,3.475,-4.05,5.79338,97,0.831412075353963,0.305,-0.095188679245283,TRUE,1.48162,10.1484317338092,0.0156197708837702,-0.725,0.199532,-0.425,0.55
"98",1992 Q2,3.32478101460884,2.71017314374845,0.29,0.36,10.3698418081336,25638,2.7,7.15,3.65,-3.475,5.742649,98,0.614607870860388,0.265,0.014811320754717,TRUE,1.407351,10.1518309048721,0.00339917106289001,0.0249999999999999,-0.0742690000000001,0.175,0.575
"99",1992 Q3,3.01061533955193,2.57453605113283,0.21,0.13,10.2583593169868,25818,2.65,7.6,3.3,-4.15,5.76993,99,0.4360792884191,0.185,-0.215188679245283,TRUE,1.83007,10.1588272020667,0.00699629719457562,-0.0499999999999998,0.422719,-0.35,-0.675000000000001
"100",1992 Q4,2.89634324776324,2.60274043413925,0.21,0.12,10.1345954527116,26035,2.6,7.425,2.8,-3.5,5.739926,100,0.293602813623994,0.185,-0.225188679245283,TRUE,1.685074,10.167197065597,0.00836986353034419,-0.0500000000000003,-0.144996,-0.5,0.65
"101",1993 Q1,2.8705843419124,2.43764518813672,0.21,0.12,9.4862791313008,26058,2.3,7.05,2.625,-2.5,5.800628,101,0.43293915377568,0.185,-0.225188679245283,TRUE,1.249372,10.1680801017629,0.000883036165877371,-0.3,-0.435701999999999,-0.175,1
"102",1993 Q2,2.99725274725275,2.4107433908478,0.13,0.12,9.21885931523327,26216,2.425,6.975,3.05,-2.95,5.753791,102,0.586509356404947,0.105,-0.225188679245283,TRUE,1.221209,10.1741251903786,0.0060450886157728,0.125,-0.028163000000001,0.425,-0.45
"103",1993 Q3,3.05771739130435,2.24056163756644,0.16,0.13,8.74732840178725,26417,2.525,6.8,3.825,-2.775,5.748201,103,0.817155753737908,0.135,-0.215188679245283,TRUE,1.051799,10.1817630212883,0.00763783090968673,0.1,-0.169409999999999,0.775,0.174999999999999
"104",1993 Q4,2.98826086956522,2.29461357558864,0.17,0.13,8.61509198339974,26564,2.6,6.6,3.275,-1.65,5.733866,104,0.693647293976578,0.145,-0.215188679245283,TRUE,0.866134,10.1873121946606,0.0055491733722679,0.0750000000000002,-0.185665000000001,-0.55,1.125
"105",1994 Q1,3.20933333333333,2.22880342355446,0.17,0.12,8.2687102777677,26796,2.325,6.8,3.4,-0.875,5.8,105,0.980529909778873,0.145,-0.225188679245283,TRUE,1,10.1960079016282,0.00869570696755417,-0.275,0.133866,0.125,0.775
"106",1994 Q2,3.93802197802198,2.39126201793121,0.4,0.38,8.04934860127728,26925,2.25,6.5,3.525,-0.65,5.78,106,1.54675996009077,0.375,0.034811320754717,TRUE,0.72,10.2008105020246,0.00480260039643099,-0.0750000000000002,-0.28,0.125,0.225
"107",1994 Q3,4.4854347826087,2.25448576000383,0.37,0.38,7.5456225147998,27043,2.7,6.125,3.45,-0.15,5.76,107,2.23094902260487,0.345,0.034811320754717,TRUE,0.365,10.2051834707483,0.00437296872373771,0.45,-0.355,-0.0750000000000002,0.5
"108",1994 Q4,5.1679347826087,2.27544109730044,0.41,0.62,7.34471284676079,27252,2.9,5.625,3.325,0.7,5.74,108,2.89249368530826,0.385,0.274811320754717,TRUE,-0.115,10.2128821918936,0.00769872114523196,0.2,-0.48,-0.125,0.85
"109",1995 Q1,5.80277777777778,2.19252576017477,0.41,0.62,7.20883418295299,27247,2.325,5.45,3.025,0.45,5.73,109,3.61025201760301,0.385,0.274811320754717,TRUE,-0.280000000000001,10.2126987022877,-0.000183489605829479,-0.575000000000001,-0.165000000000001,-0.3,-0.25
"110",1995 Q2,5.79973799056531,2.14278672800802,0.18,0.25,7.1521684256977,27408,2.525,5.875,2.925,-0.3,5.71,110,3.65695126255729,0.155,-0.095188679245283,TRUE,0.165,10.2185902205639,0.00589151827617052,0.2,0.445000000000001,-0.100000000000001,-0.75
"111",1995 Q3,5.52470469271632,2.17693471071682,0.18,0.25,7.04974807937218,27568,2.55,5.8,2.975,-0.225,5.69,111,3.3477699819995,0.155,-0.095188679245283,TRUE,0.109999999999999,10.2244109587677,0.0058207382038109,0.0249999999999999,-0.0550000000000006,0.0499999999999998,0.075
"112",1995 Q4,5.41567552207732,2.23509900571876,0.18,0.25,6.71006846289792,27675,2.375,5.6,3.225,0.1,5.67,112,3.18057651635856,0.155,-0.095188679245283,TRUE,-0.0700000000000003,10.2282847575768,0.00387379880912597,-0.175,-0.18,0.25,0.325
"113",1996 Q1,5.07487926680132,2.23021221344371,0.39,0.5,6.48523988134579,27861,2.475,5.6,3.075,-0.05585,5.66,113,2.84466705335761,0.365,0.154811320754717,TRUE,-0.0600000000000005,10.2349831404441,0.00669838286728108,0.1,0.00999999999999979,-0.15,-0.15585
"114",1996 Q2,5.20133208806364,2.46694132997854,0.3,0.5,6.14766963227691,28080,2.85,5.5,2.85,0.4372868825,5.64,114,2.7343907580851,0.275,0.154811320754717,TRUE,-0.14,10.2428128581397,0.00782971769562835,0.375,-0.0799999999999992,-0.225,0.4931368825
"115",1996 Q3,5.30619565217391,2.47986935559077,0.25,0.5,6.18032618872162,28159,2.9,5.4,3.325,0.66913815,5.62,115,2.82632629658314,0.225,0.154811320754717,TRUE,-0.22,10.2456222982778,0.00280944013805318,0.0499999999999998,-0.0800000000000001,0.475,0.2318512675
"116",1996 Q4,5.21146082749338,2.6183091527299,0.25,0.5,6.12008206007184,28293,2.7,5.2,2.75,0.8517167175,5.6,116,2.59315167476348,0.225,0.154811320754717,TRUE,-0.399999999999999,10.250369703212,0.00474740493419468,-0.2,-0.18,-0.575,0.1825785675
"117",1997 Q1,5.27844444444444,2.52770617337566,0.25,0.5,6.03491559822942,28515,2.4,5.075,2.325,1.41291428,5.6,117,2.75073827106878,0.225,0.154811320754717,TRUE,-0.525,10.2581855435906,0.00781584037864391,-0.3,-0.125000000000001,-0.425,0.5611975625
"118",1997 Q2,5.37911256587697,2.80774032523948,0.64,1,5.85677347855516,28562,2.25,4.8,2.75,1.908179135,5.6,118,2.57137224063749,0.615,0.654811320754717,TRUE,-0.8,10.2598324420129,0.00164689842224064,-0.15,-0.274999999999999,0.425,0.495264855
"119",1997 Q3,5.42593672216629,2.76966132164437,0.55,1,5.61881292383104,28953,2.15,4.675,2.45,2.17556511,5.6,119,2.65627540052192,0.525,0.654811320754717,TRUE,-0.924999999999999,10.2734291045752,0.0135966625623674,-0.0999999999999996,-0.124999999999999,-0.3,0.267385975
"120",1997 Q4,5.42042804846986,2.78100005944098,0.55,1,5.40710739514525,29207,2.025,4.625,1.825,1.857211315,5.5,120,2.63942798902888,0.525,0.654811320754717,TRUE,-0.875,10.2821636855541,0.00873458097883173,-0.125,0.0499999999999989,-0.625,-0.318353795
"121",1998 Q1,5.37832198309177,2.8422835043399,0.46,1,5.09521701069957,29427,1.625,4.65,1.9,1.70880011875,5.5,121,2.53603847875187,0.435,0.654811320754717,TRUE,-0.85,10.2896678992324,0.00750421367834697,-0.4,0.0250000000000004,0.0749999999999997,-0.14841119625
"122",1998 Q2,5.34588094903738,2.92210050721841,0.34,0.63,4.76095362583013,29864,1.675,4.425,2.15,1.701825173975,5.4,122,2.42378044181897,0.315,0.284811320754717,TRUE,-0.975000000000001,10.3044090205944,0.014741121361995,0.0499999999999998,-0.125000000000001,0.25,-0.00697494477499983
"123",1998 Q3,5.06971483864284,3.11401276471152,0.41,0.88,4.69250181741483,30159,1.475,4.625,2.175,1.564789645,5.4,123,1.95570207393132,0.385,0.534811320754717,TRUE,-0.775,10.3142386650735,0.00982964447910994,-0.2,0.2,0.0249999999999995,-0.137035528975
"124",1998 Q4,4.72064469592848,3.29064771742311,0.41,0.88,4.62958775231783,30502,1.55,4.55,2.3,1.801091715,5.4,124,1.42999697850537,0.385,0.534811320754717,TRUE,-0.85,10.3255475342161,0.0113088691425993,0.0750000000000002,-0.0749999999999993,0.125,0.23630207
"125",1999 Q1,4.73455555555556,3.26519212556111,0.27,0.87,4.29298396394033,30738,1.45,4.25,2.45,2.62762976,5.4,125,1.46936342999445,0.245,0.524811320754717,TRUE,-1.15,10.3332549531673,0.00770741895112792,-0.1,-0.300000000000001,0.15,0.826538045
"126",1999 Q2,4.74769230769231,3.31573789201168,-0.14,-0.25,4.31219352678367,31123,1.475,4.075,2.15,2.7215298475,5.2,126,1.43195441568063,-0.165,-0.595188679245283,TRUE,-1.125,10.3457023746743,0.0124474215070673,0.0250000000000001,0.0249999999999995,-0.299999999999999,0.0939000874999998
"127",1999 Q3,5.09554347826087,3.39628773952873,-0.2,-0.25,4.22834860662258,31373,1.875,4.125,2.625,2.45572152,5.2,127,1.69925573873214,-0.225,-0.595188679245283,TRUE,-1.075,10.3537029293824,0.0080005547080404,0.4,0.0500000000000007,0.475,-0.2658083275
"128",1999 Q4,5.30402173913043,3.58665666134546,-0.2,-0.25,4.21561635006329,31737,1.875,4.05,2.325,2.04186830625,5.1125,128,1.71736507778497,-0.225,-0.595188679245283,TRUE,-1.0625,10.3652384716549,0.0115355422725187,0,0.0125000000000002,-0.3,-0.41385321375
"129",2000 Q1,5.67769230769231,3.49398822095254,-0.2,-0.25,4.25736081635923,32135,1.975,4,2.525,2.60584157025,5.2,129,2.18370408673977,-0.225,-0.595188679245283,TRUE,-1.2,10.3777010578054,0.0124625861505034,0.1,-0.1375,0.2,0.563973264
"130",2000 Q2,6.27197802197802,3.6039047086586,0.15,0.63,4.09033758626798,32355,1.925,3.85,2.425,2.997579005,5.2,130,2.66807331331942,0.125,0.284811320754717,TRUE,-1.35,10.3845238474914,0.00682278968597849,-0.05,-0.15,-0.0999999999999996,0.39173743475
"131",2000 Q3,6.43933649136773,3.48308251770379,0.15,0.63,4.45394079829402,32576,2.025,4.075,2.325,1.8982985395,4.9,131,2.95625397366394,0.125,0.284811320754717,TRUE,-0.825000000000001,10.3913310999102,0.00680725241882918,0.0999999999999999,0.524999999999999,-0.1,-1.0992804655
"132",2000 Q4,6.35713217189126,3.4989751126286,0.15,0.63,4.62772677274019,32774,2.15,4.25,2.175,0.952857445275,4.8,132,2.85815705926266,0.125,0.284811320754717,TRUE,-0.55,10.3973907971062,0.00605969719597432,0.125,0.275000000000001,-0.15,-0.945441094225
"133",2001 Q1,4.69999493848145,3.39310971692486,0.2,0.75,4.93501230458397,32818,1.575,4.8,1.6,-0.8308175975,4.8,133,1.30688522155659,0.175,0.404811320754717,TRUE,0,10.3987324243351,0.00134162722892661,-0.575,0.55,-0.575,-1.783675042775
"134",2001 Q2,3.4428603026349,3.37098617792366,0.2,0.75,5.18603352565892,32806,1.3,5.025,1.475,-0.71928716,4.955,134,0.0718741247112438,0.175,0.404811320754717,TRUE,0.0700000000000003,10.3983667044724,-0.000365719862664093,-0.275,0.0700000000000003,-0.125,0.1115304375
"135",2001 Q3,2.68384390458785,3.07711096615329,0.2,0.75,4.46374962537535,32835,1.475,5.4,1.85,-1.26759284825,5.075,135,-0.393267061565444,0.175,0.404811320754717,FALSE,0.324999999999999,10.3992502986251,0.00088359415264172,0.175,0.254999999999999,0.375,-0.54830568825
"136",2001 Q4,1.12754606394121,3.11784901387601,0.2,0.75,5.0069161568282,33280,1.8,5.975,1.875,-2.32995809125,5.1625,136,-1.9903029499348,0.175,0.404811320754717,FALSE,0.8125,10.4127118949351,0.013461596310071,0.325,0.487500000000001,0.0249999999999999,-1.062365243
"137",2002 Q1,1.10586403817473,3.08082965351503,-0.09,0.63,5.23518099014426,33281,1.7,5.825,2.4,-1.21382880475,5.15,137,-1.9749656153403,-0.115,0.284811320754717,FALSE,0.675,10.4127419425606,3.00476254881943e-05,-0.0999999999999999,-0.1375,0.525,1.1161292865
"138",2002 Q2,1.02480977625394,3.10966007700985,-0.2,0.63,5.37849476908558,33375,1.25,5.875,1.875,-1.32336559,4.9875,138,-2.08485030075591,-0.225,0.284811320754717,FALSE,0.8875,10.4155623957026,0.00282045314191848,-0.45,0.2125,-0.525,-0.10953678525
"139",2002 Q3,1.38713452808001,2.97873555189897,-0.2,0.63,5.44898269003555,33524,1.525,6.025,1.975,-1.5658968775,4.954924,139,-1.59160102381896,-0.225,0.284811320754717,FALSE,1.070076,10.4200168792188,0.00445448351624478,0.275,0.182576,0.1,-0.2425312875
"140",2002 Q4,1.23718601620856,2.72145475493655,-0.17,0.63,5.33100646482971,33628,1.425,6.1,1.575,-1.9499999075,4.954924,140,-1.48426873872799,-0.195,0.284811320754717,FALSE,1.145076,10.4231143322552,0.00309745303639097,-0.1,0.0749999999999993,-0.4,-0.38410303
"141",2003 Q1,1.07708455189962,2.58154125526418,-0.37,0.5,5.10558989762142,33723,1.2,6.175,1.475,-2.3548318525,4.954924,141,-1.50445670336456,-0.395,0.154811320754717,FALSE,1.220076,10.4259353761299,0.00282104387471982,-0.225,0.0750000000000011,-0.0999999999999999,-0.404831945
"142",2003 Q2,1.13065567742237,2.55360455550321,-0.37,0.51,5.16691233724007,34034,0.95,6.125,1.15,-2.3688721565,4.956897,142,-1.42294887808084,-0.395,0.164811320754717,FALSE,1.168103,10.4351153039314,0.00917992780147436,-0.25,-0.0519730000000003,-0.325,-0.0140403039999999
"143",2003 Q3,0.842706784126416,2.7618539877944,-0.37,0.5,5.06987264858783,34430,1.125,6.125,1.025,-2.0745274585,4.952008,143,-1.91914720366798,-0.395,0.154811320754717,FALSE,1.172992,10.4466835563326,0.0115682524011884,0.175,0.00488899999999948,-0.125,0.294344698
"144",2003 Q4,0.815976016042367,2.76786894279569,-0.36,0.5,5.1010529126855,34584,1.025,5.9,0.875,-1.3367083325,4.953508,144,-1.95189292675332,-0.385,0.154811320754717,FALSE,0.946492,10.4511464263475,0.00446287001489765,-0.1,-0.2265,-0.15,0.737819126
"145",2004 Q1,0.802485117047128,2.68818841128086,-0.12,0.87,5.03495398463505,34839,0.625,5.525,0.725,-1.28220326405,4.908713,145,-1.88570329423373,-0.145,0.524811320754717,FALSE,0.616287,10.4584927279139,0.00734630156640037,-0.4,-0.330205,-0.15,0.0545050684500001
"146",2004 Q2,1.01131868131868,2.65506817499592,-0.12,0.88,5.184412669204,34952,0.8,5.4,1.125,-0.8559734875,4.923762,146,-1.64374949367724,-0.145,0.534811320754717,FALSE,0.476238,10.4617309706313,0.00323824271740492,0.175,-0.140048999999999,0.4,0.42622977655
"147",2004 Q3,1.43076086956522,2.52628506422982,-0.12,0.87,5.79084295612322,35275,1.575,5.45,1.3,-1.06567063,4.994064,147,-1.0955241946646,-0.145,0.524811320754717,FALSE,0.455936,10.470929776721,0.00919880608974211,0.775,-0.020302,0.175,-0.2096971425
"148",2004 Q4,1.94989130434783,2.58011011950636,-0.12,0.88,5.42247720276334,35586,1.45,5.4,1.175,-1.237957175,4.994064,148,-0.630218815158534,-0.145,0.534811320754717,FALSE,0.405936000000001,10.4797075810668,0.00877780434576714,-0.125,-0.0499999999999998,-0.125,-0.172286545
"149",2005 Q1,2.469,2.69179205162761,-0.13,0.88,5.82738018805218,35736,1.55,5.3,2.075,-0.792158635,4.986598,149,-0.22279205162761,-0.155,0.534811320754717,FALSE,0.313402,10.483913863032,0.00420628196517292,0.0999999999999999,-0.0925340000000006,0.9,0.44579854
"150",2005 Q2,2.94175824175824,2.52532867283288,-0.13,0.51,5.66853911733434,36055,1.55,5.2,2.125,-0.91630649,4.992865,150,0.416429568925361,-0.155,0.164811320754717,TRUE,0.207134999999999,10.4928008293509,0.00888696631890618,0,-0.106267000000001,0.0499999999999998,-0.124147855
"151",2005 Q3,3.46,2.44778943825089,0.05,0.63,5.55390010738961,36262,2.225,5,2.875,-0.1672111225,4.994512,151,1.01221056174911,0.025,0.284811320754717,TRUE,0.00548799999999972,10.4985256399858,0.00572481063489327,0.675,-0.201646999999999,0.75,0.7490953675
"152",2005 Q4,3.97826086956522,2.49093922566055,0.15,0.62,5.92431165241036,36238,2.275,5,2.075,-0.16678943,4.996401,152,1.48732164390467,0.125,0.274811320754717,TRUE,0.00359899999999946,10.4978635709961,-0.000662068989701226,0.0499999999999998,-0.00188900000000025,-0.8,0.000421692500000015
"153",2006 Q1,4.45411111111111,2.6339165242087,0.19,0.38,6.21870507445532,36553,2.325,4.9,2.475,-0.0776987625,5,153,1.82019458690241,0.165,0.034811320754717,TRUE,-0.0999999999999996,10.506518541153,0.00865497015691119,0.0500000000000003,-0.103598999999999,0.399999999999999,0.0890906675
"154",2006 Q2,4.90758241758242,2.67479363795378,0.01,0.38,6.71567907227324,36660,1.975,4.825,2,-0.0415738275,5,154,2.23278877962864,-0.015,0.034811320754717,TRUE,-0.175000000000001,10.5094415213937,0.00292298024073112,-0.35,-0.0750000000000011,-0.475,0.036124935
"155",2006 Q3,5.19448793427765,2.48484333648137,0.1,0.37,6.67252164741825,36800,2.05,4.85,1.875,0.150777915,5,155,2.70964459779628,0.075,0.024811320754717,TRUE,-0.15,10.513253124157,0.00381160276332793,0.0749999999999997,0.0250000000000004,-0.125,0.1923517425
"156",2006 Q4,5.14965645187725,2.4803686876515,0.05,0.34,6.58966531605669,37056,2.9,4.8,3.475,-0.1186444675,5,156,2.66928776422575,0.025,-0.00518867924528299,TRUE,-0.2,10.5201855609327,0.00693243677564404,0.850000000000001,-0.0499999999999998,1.6,-0.2694223825
"157",2007 Q1,5.1506833671059,2.54815180184134,0.18,0.37,6.72449038676133,37202,2.35,4.75,2.675,0.14765097175,4.98203,157,2.60253156526456,0.155,0.024811320754717,TRUE,-0.23203,10.5241178022569,0.00393224132422887,-0.550000000000001,-0.0320299999999998,-0.8,0.26629543925
"158",2007 Q2,5.10888235463736,2.4314369869933,0.3,0.38,6.59534678236282,37216,1.75,4.7,2,0.2944217,4.986339,158,2.67744536764406,0.275,0.034811320754717,TRUE,-0.286339,10.5244940553184,0.00037625306149458,-0.6,-0.0543089999999999,-0.675,0.14677072825
"159",2007 Q3,4.64998836827147,2.44477453868902,0.3,0.37,6.82271879612681,37368,2.175,4.7,1.925,0.2331653275,4.896387,159,2.20521382958245,0.275,0.024811320754717,TRUE,-0.196387,10.5285700021819,0.00407594686355317,0.425,0.0899520000000003,-0.0749999999999997,-0.0612563725
"160",2007 Q4,3.89298835479329,2.55605044616946,0.3,0.38,6.91942263179905,37420,2.4,4.75,2.425,0.136744727,4.804098,160,1.33693790862383,0.275,0.034811320754717,TRUE,-0.0540979999999998,10.5299605998281,0.00139059764613769,0.225,0.142289,0.5,-0.0964206005
"161",2008 Q1,2.22275021318022,2.2185576907004,0.45,1,6.64048125922347,37287,1.9,5.225,2.7,-1.03517688525,4.792035,161,0.00419252247982405,0.425,0.654811320754717,TRUE,0.432964999999999,10.5264000194136,-0.00356058041445984,-0.5,0.487062999999999,0.275,-1.17192161225
"162",2008 Q2,1.9409575139578,2.10367654705908,0.45,1,6.72038749618658,37308,2.45,5.575,4.25,-1.407735739,4.774485,162,-0.162719033101285,0.425,0.654811320754717,FALSE,0.800514999999999,10.5269630598468,0.000563040433132045,0.55,0.36755,1.55,-0.37255885375
"163",2008 Q3,1.94065217391304,1.82684589613289,0.45,1,6.67653392996792,36930,2.4,6.075,1.85,-1.3543004675,4.779929,163,0.113806277780153,0.425,0.654811320754717,TRUE,1.295071,10.5167795078466,-0.0101835520001448,-0.0500000000000003,0.494556000000001,-2.4,0.0534352715000002
"164",2008 Q4,0.505326086956522,0.955673218707748,0.55,1,5.79556786815321,36512,1.825,7.2,0.4,-4.3832089275,4.7696,164,-0.450347131751226,0.525,0.654811320754717,FALSE,2.4304,10.5053962526618,-0.011383255184807,-0.575,1.135329,-1.45,-3.02890846
"165",2009 Q1,0.184444444444444,0.757355915308956,-0.5,-0.5,5.25528440183125,36346,1.425,8.55,1.575,-6.43672458525,4.760405,165,-0.572911470864512,-0.525,-0.845188679245283,FALSE,3.789595,10.5008394356412,-0.00455681702059607,-0.4,1.359195,1.175,-2.05351565775
"166",2009 Q2,0.178021978021978,0.929060546620825,-0.45,-0.5,4.87528311709591,36093,1.45,9.575,2.675,-6.64408487075,4.91438,166,-0.751038568598847,-0.475,-0.845188679245283,FALSE,4.66062,10.4938542197016,-0.00698521593957224,0.0250000000000004,0.871024999999999,1.1,-0.2073602855
"167",2009 Q3,-0.268722125448847,0.894830884041192,-0.45,-0.5,4.82646980596195,36252,1.175,9.925,2,-7.274283025,5.0968,167,-1.16355300949004,-0.475,-0.845188679245283,FALSE,4.8282,10.4982498311747,0.00439561147303813,-0.275,0.167580000000001,-0.675,-0.63019815425
"168",2009 Q4,-0.413001334827888,1.14433818977351,-0.45,-0.5,5.00460513046761,36129,1.45,10,1.8,-7.146007865,5.2203,168,-1.5573395246014,-0.475,-0.845188679245283,FALSE,4.7797,10.4948511459286,-0.00339868524608278,0.275,-0.0485000000000007,-0.2,0.12827516
"169",2010 Q1,-0.48957921190099,0.952466542868804,-0.35,0,4.66747194690651,36266,1.075,9.7,1.45,-6.7604959475,5.22,169,-1.44204575476979,-0.375,-0.345188679245283,FALSE,4.48,10.498635942214,0.00378479628538209,-0.375,-0.299700000000001,-0.35,0.385511917499999
"170",2010 Q2,-0.497138677805948,0.920002346827004,-0.35,0,4.45110086118099,36521,0.975,9.5,1.5,-6.516176645,5.22,170,-1.41714102463295,-0.375,-0.345188679245283,FALSE,4.28,10.5056427165903,0.00700677437634489,-0.1,-0.199999999999999,0.05,0.244319302500001
"171",2010 Q3,-0.694639405090916,0.815274881027777,-0.35,0,4.03442947720984,36704,0.875,9.625,1.625,-7.3688881475,5.485,171,-1.50991428611869,-0.375,-0.345188679245283,FALSE,4.14,10.5106410199291,0.00499830333878215,-0.1,-0.14,0.125,-0.8527115025
"172",2010 Q4,-0.945330319704238,0.792910404316418,-0.33,0,3.68084286099819,36849,1.1,9.475,1.375,-6.47322393025,6,172,-1.73824072402066,-0.355,-0.345188679245283,FALSE,3.475,10.5145837602072,0.00394274027810582,0.225,-0.665000000000001,-0.25,0.89566421725
"173",2011 Q1,-1.03133222025211,0.632287723265472,-0.28,0.5,3.72818657740925,36924,1.35,9,1.5,-5.44311077675,6,173,-1.66361994351759,-0.305,0.154811320754717,FALSE,3,10.51661702511,0.00203326490283828,0.25,-0.475,0.125,1.0301131535
"174",2011 Q2,-1.10952481015187,0.755652039713321,-0.4,0.5,3.83503920331769,36895,1.325,8.85,1.125,-5.2697948325,6,174,-1.86517684986519,-0.425,0.154811320754717,FALSE,2.85,10.5158313194925,-0.000785705617575516,-0.0249999999999999,-0.15,-0.375,0.17331594425
"175",2011 Q3,-1.3239448256788,0.594513265522908,-0.4,0.5,3.8449578862167,36928,1.1,9.125,1.1,-6.0434543075,6,175,-1.91845809120171,-0.425,0.154811320754717,FALSE,3.125,10.5167253498678,0.000894030375304666,-0.225,0.275,-0.0249999999999999,-0.773659475
"176",2011 Q4,-1.4624036076495,0.69355043668073,-0.4,0.5,4.50515113667551,36915,1.7,8.875,1.45,-5.660796845,6,176,-2.15595404433023,-0.425,0.154811320754717,FALSE,2.875,10.5163732514933,-0.000352098374506227,0.6,-0.25,0.35,0.3826574625
"177",2012 Q1,-1.41918480525982,0.873293438590305,-0.75,-0.37,4.99283912807353,37115,1.675,8.5,1.875,-5.25949253325,6,177,-2.29247824385013,-0.775,-0.715188679245283,FALSE,2.5,10.5217764795516,0.00540322805838223,-0.0249999999999999,-0.375,0.425,0.40130431175
"178",2012 Q2,-1.20343559434038,0.734058306508106,-0.75,-0.37,4.92038199878415,37114,1.775,8.125,1.225,-4.45833668775,6,178,-1.93749390084849,-0.775,-0.715188679245283,FALSE,2.125,10.5217495359043,-2.6943647362998e-05,0.0999999999999999,-0.375,-0.65,0.8011558455
"179",2012 Q3,-1.26596801689731,0.579029172740384,-0.79,-0.38,4.79984802970836,37112,1.575,8.25,1.65,-4.697784055,6,179,-1.84499718963769,-0.815,-0.725188679245283,FALSE,2.25,10.5216956464316,-5.38894727046824e-05,-0.2,0.125,0.425,-0.239447367249999
"180",2012 Q4,-1.3972399243421,0.564467703730856,-0.79,-0.37,4.68266120957486,37183,1.3,7.95,1.2,-4.0637895325,6,180,-1.96170762807296,-0.815,-0.715188679245283,FALSE,1.95,10.5236069465625,0.00191130013093677,-0.275,-0.3,-0.45,0.6339945225
"181",2013 Q1,-1.40689819355364,0.641994537916518,-0.67,0,4.70136174644944,37364,1.55,7.675,1.5,-3.6070196025,5.8985,181,-2.04889273147016,-0.695,-0.345188679245283,FALSE,1.7765,10.5284629529927,0.00485600643022366,0.25,-0.1735,0.3,0.45676993
"182",2013 Q2,-1.25407146459531,0.519475062963248,-0.67,0,4.82982939463961,37407,1.55,7.4,1.525,-3.402237295,5.69045,182,-1.77354652755856,-0.695,-0.345188679245283,FALSE,1.70955,10.5296131316647,0.00115017867195633,-2.22044604925031e-16,-0.0669500000000003,0.0249999999999999,0.2047823075
"183",2013 Q3,-1.66367442177969,0.674559375164501,-0.67,0,5.02900773879382,37481,1.35,7.2,1.225,-3.473478297,5.411,183,-2.33823379694419,-0.695,-0.345188679245283,FALSE,1.789,10.5315894168929,0.00197628522821169,-0.2,0.0794500000000005,-0.3,-0.0712410020000003
"184",2013 Q4,-1.99476023787253,0.764356054897242,-0.6,0,5.16696969975428,37731,1.4,6.95,1.675,-3.2443408515,5.33299997234344,184,-2.75911629276977,-0.625,-0.345188679245283,FALSE,1.61700002765655,10.5382373167153,0.00664789982235803,0.0499999999999998,-0.171999972343446,0.45,0.229137445500001
"185",2014 Q1,-2.51426502269453,0.491929597116312,-0.5,0.25,4.93115599150924,37798,1.7,6.475,1.8,-2.48144005175,5.3765,185,-3.00619461981084,-0.525,-0.095188679245283,FALSE,1.0985,10.540011470155,0.0017741534397171,0.3,-0.518500027656555,0.125,0.76290079975
"186",2014 Q2,-2.92200333252265,0.75468381199303,-0.44,0.25,4.80739849937377,38092,1.675,6.2,1.825,-2.06625417425,5.26875,186,-3.67668714451568,-0.465,-0.095188679245283,FALSE,0.93125,10.5477595653139,0.00774809515895392,-0.0249999999999999,-0.167249999999999,0.0249999999999999,0.4151858775
"187",2014 Q3,-2.84479930478595,0.8583414175174,-0.35,0.62,4.73798918468535,38385,1.775,5.75,1.6,-1.021153613,5.2,187,-3.70314072230335,-0.375,0.274811320754717,FALSE,0.55,10.555422037262,0.00766247194806091,0.0999999999999999,-0.381250000000001,-0.225,1.04510056125
"188",2014 Q4,-2.66360057100289,0.763215926393202,-0.35,0.62,4.55848836085506,38743,1.525,5.55,0.825,-1.1352023975,5.2,188,-3.4268164973961,-0.375,0.274811320754717,FALSE,0.350000000000001,10.5647053733019,0.00928333603990161,-0.25,-0.199999999999999,-0.775,-0.1140487845
"189",2015 Q1,-2.01694929048908,0.793112115856445,-0.8,-0.5,4.17964334037908,38973,1.75,5.25,1.925,-0.5897227575,5.2,189,-2.81006140634553,-0.825,-0.845188679245283,FALSE,0.0499999999999998,10.5706243776638,0.00591900436194237,0.225,-0.300000000000001,1.1,0.54547964
"190",2015 Q2,-1.47687275746478,0.994797359509812,-0.8,-0.5,4.25084553288242,39171,1.325,5.325,1.75,-0.9968459025,5.2,190,-2.47167011697459,-0.825,-0.845188679245283,FALSE,0.124999999999999,10.5756919560761,0.00506757841230687,-0.425,0.0749999999999993,-0.175,-0.407123145
