var_1,var_2,value,model,horizon
"lag(expected_unemployment_gap, 4)","lag(dR, 4)",0.0033020533418059786,long,1
"lag(expected_unemployment_gap, 4)","lag(expected_inflation, 1)",0.0021205659888107594,long,1
"lag(expected_unemployment_gap, 4)","lag(expected_inflation, 2)",0.011318885747802565,long,1
"lag(expected_unemployment_gap, 4)","lag(expected_inflation, 3)",0.005992097644277856,long,1
"lag(expected_unemployment_gap, 4)","lag(expected_inflation, 4)",0.017988909734244055,long,1
"lag(expected_unemployment_gap, 4)","lag(expected_unemployment_gap, 1)",0.02223690228372726,long,1
"lag(expected_unemployment_gap, 4)","lag(expected_unemployment_gap, 2)",-0.029618648794052835,long,1
"lag(expected_unemployment_gap, 4)","lag(expected_unemployment_gap, 3)",-0.052112474955970704,long,1
"lag(expected_unemployment_gap, 4)","lag(expected_unemployment_gap, 4)",0.06454306093421475,long,1
"lag(expected_unemployment_gap, 4)",expected_inflation:demeaned_HAWK,-0.04517980592084712,long,1
"lag(expected_unemployment_gap, 4)",demeaned_HAWK:expected_unemployment_gap,-0.004171741539716623,long,1
expected_inflation:demeaned_HAWK,(Intercept),0.11584632549535268,long,1
expected_inflation:demeaned_HAWK,expected_inflation,-0.03626694022301515,long,1
expected_inflation:demeaned_HAWK,demeaned_HAWK,-0.4964120435231125,long,1
expected_inflation:demeaned_HAWK,expected_unemployment_gap,-0.04760923366269107,long,1
expected_inflation:demeaned_HAWK,"lag(dR, 1)",-0.02428460014952203,long,1
expected_inflation:demeaned_HAWK,"lag(dR, 2)",0.03327280692661522,long,1
expected_inflation:demeaned_HAWK,"lag(dR, 3)",-0.0031733906473170098,long,1
expected_inflation:demeaned_HAWK,"lag(dR, 4)",0.02439388189064585,long,1
expected_inflation:demeaned_HAWK,"lag(expected_inflation, 1)",0.019005550925593823,long,1
expected_inflation:demeaned_HAWK,"lag(expected_inflation, 2)",-0.04218177379843081,long,1
expected_inflation:demeaned_HAWK,"lag(expected_inflation, 3)",-0.006807530692491188,long,1
expected_inflation:demeaned_HAWK,"lag(expected_inflation, 4)",-0.02102725308866293,long,1
expected_inflation:demeaned_HAWK,"lag(expected_unemployment_gap, 1)",0.03133635904032405,long,1
expected_inflation:demeaned_HAWK,"lag(expected_unemployment_gap, 2)",-0.04322570598668708,long,1
expected_inflation:demeaned_HAWK,"lag(expected_unemployment_gap, 3)",0.08032174655092447,long,1
expected_inflation:demeaned_HAWK,"lag(expected_unemployment_gap, 4)",-0.045179805920846514,long,1
expected_inflation:demeaned_HAWK,expected_inflation:demeaned_HAWK,0.24935399415623022,long,1
expected_inflation:demeaned_HAWK,demeaned_HAWK:expected_unemployment_gap,-0.04052310870322454,long,1
demeaned_HAWK:expected_unemployment_gap,(Intercept),0.027588309440677927,long,1
demeaned_HAWK:expected_unemployment_gap,expected_inflation,0.010954632852697684,long,1
demeaned_HAWK:expected_unemployment_gap,demeaned_HAWK,0.11798221983751123,long,1
demeaned_HAWK:expected_unemployment_gap,expected_unemployment_gap,0.0016934729005746814,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(dR, 1)",0.024214709379506587,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(dR, 2)",-0.007921043984663837,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(dR, 3)",-0.014856390049500035,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(dR, 4)",-0.014353856957515215,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(expected_inflation, 1)",-0.008276274742063935,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(expected_inflation, 2)",0.005931215740316796,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(expected_inflation, 3)",0.019735100324558334,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(expected_inflation, 4)",-0.023183665156154058,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(expected_unemployment_gap, 1)",0.01931514161904874,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(expected_unemployment_gap, 2)",0.04241825241162876,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(expected_unemployment_gap, 3)",-0.03832766813871574,long,1
demeaned_HAWK:expected_unemployment_gap,"lag(expected_unemployment_gap, 4)",-0.004171741539716653,long,1
demeaned_HAWK:expected_unemployment_gap,expected_inflation:demeaned_HAWK,-0.04052310870322375,long,1
demeaned_HAWK:expected_unemployment_gap,demeaned_HAWK:expected_unemployment_gap,0.09186550090105298,long,1
(Intercept),(Intercept),0.2989665088043846,long,2
(Intercept),expected_inflation,-0.053480371292252776,long,2
(Intercept),demeaned_HAWK,-0.08965232883682936,long,2
(Intercept),expected_unemployment_gap,-0.02980722173117941,long,2
(Intercept),"lag(dR, 1)",0.019187215830419234,long,2
(Intercept),"lag(dR, 2)",0.041684006097860896,long,2
(Intercept),"lag(dR, 3)",0.0059317791973575035,long,2
(Intercept),"lag(dR, 4)",-0.051382184894367654,long,2
(Intercept),"lag(expected_inflation, 1)",-0.032811505245447514,long,2
(Intercept),"lag(expected_inflation, 2)",0.057211668349717214,long,2
(Intercept),"lag(expected_inflation, 3)",-0.03177214525944299,long,2
(Intercept),"lag(expected_inflation, 4)",-0.0583750345207226,long,2
(Intercept),"lag(expected_unemployment_gap, 1)",0.07320466027225724,long,2
(Intercept),"lag(expected_unemployment_gap, 2)",0.027781629393973693,long,2
(Intercept),"lag(expected_unemployment_gap, 3)",-0.008528299504804063,long,2
(Intercept),"lag(expected_unemployment_gap, 4)",-0.05291935169325002,long,2
(Intercept),expected_inflation:demeaned_HAWK,0.15220213696777443,long,2
(Intercept),demeaned_HAWK:expected_unemployment_gap,0.044947448468436256,long,2
expected_inflation,(Intercept),-0.053480371292254136,long,2
expected_inflation,expected_inflation,0.06633482409815292,long,2
expected_inflation,demeaned_HAWK,0.1498921854911138,long,2
expected_inflation,expected_unemployment_gap,0.039236502592377626,long,2
expected_inflation,"lag(dR, 1)",0.0046413203272717965,long,2
expected_inflation,"lag(dR, 2)",-0.01257355607857687,long,2
expected_inflation,"lag(dR, 3)",4.1449903304280946e-4,long,2
expected_inflation,"lag(dR, 4)",0.00267219570448297,long,2
expected_inflation,"lag(expected_inflation, 1)",-0.015871175988670893,long,2
expected_inflation,"lag(expected_inflation, 2)",-0.05437661372593167,long,2
expected_inflation,"lag(expected_inflation, 3)",0.01937028768991904,long,2
expected_inflation,"lag(expected_inflation, 4)",0.014364900404637875,long,2
expected_inflation,"lag(expected_unemployment_gap, 1)",-0.03804160768649194,long,2
expected_inflation,"lag(expected_unemployment_gap, 2)",0.0012183362484799749,long,2
expected_inflation,"lag(expected_unemployment_gap, 3)",0.020656669612583927,long,2
expected_inflation,"lag(expected_unemployment_gap, 4)",-0.008556575138156285,long,2
expected_inflation,expected_inflation:demeaned_HAWK,-0.07966642764816816,long,2
expected_inflation,demeaned_HAWK:expected_unemployment_gap,0.01407004032511686,long,2
demeaned_HAWK,(Intercept),-0.08965232883683481,long,2
demeaned_HAWK,expected_inflation,0.1498921854911082,long,2
demeaned_HAWK,demeaned_HAWK,1.9088083081489995,long,2
demeaned_HAWK,expected_unemployment_gap,-0.14581940806137897,long,2
demeaned_HAWK,"lag(dR, 1)",0.1867264498042096,long,2
demeaned_HAWK,"lag(dR, 2)",-0.1241759588212022,long,2
demeaned_HAWK,"lag(dR, 3)",-0.1101912096747617,long,2
demeaned_HAWK,"lag(dR, 4)",-0.02799421866990464,long,2
demeaned_HAWK,"lag(expected_inflation, 1)",-0.0661257078365533,long,2
demeaned_HAWK,"lag(expected_inflation, 2)",0.0690753738537468,long,2
demeaned_HAWK,"lag(expected_inflation, 3)",-0.08530158855988576,long,2
demeaned_HAWK,"lag(expected_inflation, 4)",0.088698157672435,long,2
demeaned_HAWK,"lag(expected_unemployment_gap, 1)",0.6268506821336794,long,2
demeaned_HAWK,"lag(expected_unemployment_gap, 2)",-0.21037930244355818,long,2
demeaned_HAWK,"lag(expected_unemployment_gap, 3)",-0.20517630399838196,long,2
demeaned_HAWK,"lag(expected_unemployment_gap, 4)",0.08497795759143235,long,2
demeaned_HAWK,expected_inflation:demeaned_HAWK,-0.6734052350440896,long,2
demeaned_HAWK,demeaned_HAWK:expected_unemployment_gap,0.18151745887641013,long,2
expected_unemployment_gap,(Intercept),-0.029807221731176496,long,2
expected_unemployment_gap,expected_inflation,0.03923650259237475,long,2
expected_unemployment_gap,demeaned_HAWK,-0.14581940806138005,long,2
expected_unemployment_gap,expected_unemployment_gap,0.3004241596752771,long,2
expected_unemployment_gap,"lag(dR, 1)",-0.016465858630178205,long,2
expected_unemployment_gap,"lag(dR, 2)",-0.017068871000377867,long,2
expected_unemployment_gap,"lag(dR, 3)",0.0034218828297985617,long,2
expected_unemployment_gap,"lag(dR, 4)",0.016393983937004752,long,2
expected_unemployment_gap,"lag(expected_inflation, 1)",0.027496071829995555,long,2
expected_unemployment_gap,"lag(expected_inflation, 2)",-0.12599496323901638,long,2
expected_unemployment_gap,"lag(expected_inflation, 3)",0.09633699804736845,long,2
expected_unemployment_gap,"lag(expected_inflation, 4)",-0.022758749658784657,long,2
expected_unemployment_gap,"lag(expected_unemployment_gap, 1)",-0.35355607183666465,long,2
expected_unemployment_gap,"lag(expected_unemployment_gap, 2)",0.0314856829769576,long,2
expected_unemployment_gap,"lag(expected_unemployment_gap, 3)",0.02358524489812793,long,2
expected_unemployment_gap,"lag(expected_unemployment_gap, 4)",0.001013996014996879,long,2
expected_unemployment_gap,expected_inflation:demeaned_HAWK,0.06246842663380257,long,2
expected_unemployment_gap,demeaned_HAWK:expected_unemployment_gap,-0.001957177411120612,long,2
"lag(dR, 1)",(Intercept),0.019187215830418797,long,2
"lag(dR, 1)",expected_inflation,0.004641320327272227,long,2
"lag(dR, 1)",demeaned_HAWK,0.18672644980421177,long,2
"lag(dR, 1)",expected_unemployment_gap,-0.01646585863017787,long,2
"lag(dR, 1)","lag(dR, 1)",0.04129476074168248,long,2
"lag(dR, 1)","lag(dR, 2)",-0.02129492194730201,long,2
"lag(dR, 1)","lag(dR, 3)",-0.020232019774933975,long,2
"lag(dR, 1)","lag(dR, 4)",-0.007104657814879456,long,2
"lag(dR, 1)","lag(expected_inflation, 1)",-0.01704445210522378,long,2
"lag(dR, 1)","lag(expected_inflation, 2)",0.02781672169271612,long,2
"lag(dR, 1)","lag(expected_inflation, 3)",-0.01037376190756757,long,2
"lag(dR, 1)","lag(expected_inflation, 4)",-0.00292387280530767,long,2
"lag(dR, 1)","lag(expected_unemployment_gap, 1)",0.107715030932264,long,2
"lag(dR, 1)","lag(expected_unemployment_gap, 2)",-0.04608732192114538,long,2
"lag(dR, 1)","lag(expected_unemployment_gap, 3)",-0.041586381195138154,long,2
"lag(dR, 1)","lag(expected_unemployment_gap, 4)",0.017344166158611535,long,2
"lag(dR, 1)",expected_inflation:demeaned_HAWK,-0.05949686048818694,long,2
"lag(dR, 1)",demeaned_HAWK:expected_unemployment_gap,0.036843805140855085,long,2
"lag(dR, 2)",(Intercept),0.04168400609786071,long,2
"lag(dR, 2)",expected_inflation,-0.012573556078576742,long,2
"lag(dR, 2)",demeaned_HAWK,-0.12417595882120144,long,2
"lag(dR, 2)",expected_unemployment_gap,-0.017068871000378422,long,2
"lag(dR, 2)","lag(dR, 1)",-0.02129492194730244,long,2
"lag(dR, 2)","lag(dR, 2)",0.029852266754639395,long,2
"lag(dR, 2)","lag(dR, 3)",0.009650121606185294,long,2
"lag(dR, 2)","lag(dR, 4)",-0.009122821907372571,long,2
"lag(dR, 2)","lag(expected_inflation, 1)",-0.007465138699005914,long,2
"lag(dR, 2)","lag(expected_inflation, 2)",-0.0013172648209996902,long,2
"lag(dR, 2)","lag(expected_inflation, 3)",-0.006185709716541797,long,2
"lag(dR, 2)","lag(expected_inflation, 4)",0.0019345121214191558,long,2
"lag(dR, 2)","lag(expected_unemployment_gap, 1)",-0.03339007749367212,long,2
"lag(dR, 2)","lag(expected_unemployment_gap, 2)",0.03981646787905081,long,2
"lag(dR, 2)","lag(expected_unemployment_gap, 3)",0.014864739847330458,long,2
"lag(dR, 2)","lag(expected_unemployment_gap, 4)",-0.015919694893967086,long,2
"lag(dR, 2)",expected_inflation:demeaned_HAWK,0.06316043590133452,long,2
"lag(dR, 2)",demeaned_HAWK:expected_unemployment_gap,-0.014643142279523593,long,2
"lag(dR, 3)",(Intercept),0.005931779197358271,long,2
"lag(dR, 3)",expected_inflation,4.144990330443604e-4,long,2
"lag(dR, 3)",demeaned_HAWK,-0.11019120967476415,long,2
"lag(dR, 3)",expected_unemployment_gap,0.003421882829797599,long,2
"lag(dR, 3)","lag(dR, 1)",-0.02023201977493384,long,2
"lag(dR, 3)","lag(dR, 2)",0.009650121606186134,long,2
"lag(dR, 3)","lag(dR, 3)",0.020990800059286108,long,2
"lag(dR, 3)","lag(dR, 4)",-0.002224923712414683,long,2
"lag(dR, 3)","lag(expected_inflation, 1)",0.009609716132503178,long,2
"lag(dR, 3)","lag(expected_inflation, 2)",-0.014610291285577089,long,2
"lag(dR, 3)","lag(expected_inflation, 3)",0.003589286731020348,long,2
"lag(dR, 3)","lag(expected_inflation, 4)",-0.008807285445067245,long,2
"lag(dR, 3)","lag(expected_unemployment_gap, 1)",-0.05271459570598438,long,2
"lag(dR, 3)","lag(expected_unemployment_gap, 2)",0.026405883933165994,long,2
"lag(dR, 3)","lag(expected_unemployment_gap, 3)",0.04711187560070829,long,2
"lag(dR, 3)","lag(expected_unemployment_gap, 4)",-0.03591404833420531,long,2
"lag(dR, 3)",expected_inflation:demeaned_HAWK,0.03443856070981139,long,2
"lag(dR, 3)",demeaned_HAWK:expected_unemployment_gap,-0.011626163250672575,long,2
"lag(dR, 4)",(Intercept),-0.051382184894367494,long,2
"lag(dR, 4)",expected_inflation,0.002672195704482474,long,2
"lag(dR, 4)",demeaned_HAWK,-0.027994218669905275,long,2
"lag(dR, 4)",expected_unemployment_gap,0.0163939839370066,long,2
"lag(dR, 4)","lag(dR, 1)",-0.007104657814879527,long,2
"lag(dR, 4)","lag(dR, 2)",-0.009122821907372338,long,2
"lag(dR, 4)","lag(dR, 3)",-0.0022249237124158604,long,2
"lag(dR, 4)","lag(dR, 4)",0.019258519664253224,long,2
"lag(dR, 4)","lag(expected_inflation, 1)",0.012467360797040226,long,2
"lag(dR, 4)","lag(expected_inflation, 2)",-0.00973610516158293,long,2
"lag(dR, 4)","lag(expected_inflation, 3)",0.007647677351281408,long,2
"lag(dR, 4)","lag(expected_inflation, 4)",0.004053957644331625,long,2
"lag(dR, 4)","lag(expected_unemployment_gap, 1)",-0.02475368749779569,long,2
"lag(dR, 4)","lag(expected_unemployment_gap, 2)",-0.016160824601115877,long,2
"lag(dR, 4)","lag(expected_unemployment_gap, 3)",0.0026841822164231743,long,2
"lag(dR, 4)","lag(expected_unemployment_gap, 4)",0.015153878389736268,long,2
"lag(dR, 4)",expected_inflation:demeaned_HAWK,-0.01030220153616139,long,2
"lag(dR, 4)",demeaned_HAWK:expected_unemployment_gap,-0.02634973957514609,long,2
"lag(expected_inflation, 1)",(Intercept),-0.03281150524544606,long,2
"lag(expected_inflation, 1)",expected_inflation,-0.015871175988666622,long,2
"lag(expected_inflation, 1)",demeaned_HAWK,-0.06612570783655346,long,2
"lag(expected_inflation, 1)",expected_unemployment_gap,0.027496071829990424,long,2
"lag(expected_inflation, 1)","lag(dR, 1)",-0.017044452105221944,long,2
"lag(expected_inflation, 1)","lag(dR, 2)",-0.007465138699008118,long,2
"lag(expected_inflation, 1)","lag(dR, 3)",0.00960971613250672,long,2
"lag(expected_inflation, 1)","lag(dR, 4)",0.012467360797037932,long,2
"lag(expected_inflation, 1)","lag(expected_inflation, 1)",0.0637200679649781,long,2
"lag(expected_inflation, 1)","lag(expected_inflation, 2)",-0.02759362383548678,long,2
"lag(expected_inflation, 1)","lag(expected_inflation, 3)",0.02701741175074192,long,2
"lag(expected_inflation, 1)","lag(expected_inflation, 4)",-0.03403308754956713,long,2
"lag(expected_inflation, 1)","lag(expected_unemployment_gap, 1)",-0.07224752049381869,long,2
"lag(expected_inflation, 1)","lag(expected_unemployment_gap, 2)",0.0189803681296856,long,2
"lag(expected_inflation, 1)","lag(expected_unemployment_gap, 3)",0.020182164667124036,long,2
"lag(expected_inflation, 1)","lag(expected_unemployment_gap, 4)",2.81146992106059e-4,long,2
"lag(expected_inflation, 1)",expected_inflation:demeaned_HAWK,0.019487168891694655,long,2
"lag(expected_inflation, 1)",demeaned_HAWK:expected_unemployment_gap,-0.009645932761275686,long,2
"lag(expected_inflation, 2)",(Intercept),0.05721166834971827,long,2
"lag(expected_inflation, 2)",expected_inflation,-0.054376613725931125,long,2
"lag(expected_inflation, 2)",demeaned_HAWK,0.06907537385375291,long,2
"lag(expected_inflation, 2)",expected_unemployment_gap,-0.12599496323901332,long,2
"lag(expected_inflation, 2)","lag(dR, 1)",0.02781672169271641,long,2
"lag(expected_inflation, 2)","lag(dR, 2)",-0.0013172648210008216,long,2
"lag(expected_inflation, 2)","lag(dR, 3)",-0.014610291285577264,long,2
"lag(expected_inflation, 2)","lag(dR, 4)",-0.00973610516158194,long,2
"lag(expected_inflation, 2)","lag(expected_inflation, 1)",-0.02759362383548851,long,2
"lag(expected_inflation, 2)","lag(expected_inflation, 2)",0.1299810300689805,long,2
"lag(expected_inflation, 2)","lag(expected_inflation, 3)",-0.08238198128685469,long,2
"lag(expected_inflation, 2)","lag(expected_inflation, 4)",0.012822856422042441,long,2
"lag(expected_inflation, 2)","lag(expected_unemployment_gap, 1)",0.2249690328674779,long,2
"lag(expected_inflation, 2)","lag(expected_unemployment_gap, 2)",-0.05747923360674479,long,2
"lag(expected_inflation, 2)","lag(expected_unemployment_gap, 3)",-0.049321957459842,long,2
"lag(expected_inflation, 2)","lag(expected_unemployment_gap, 4)",0.012742257714162932,long,2
"lag(expected_inflation, 2)",expected_inflation:demeaned_HAWK,-0.019116135382786417,long,2
"lag(expected_inflation, 2)",demeaned_HAWK:expected_unemployment_gap,0.006363634177263275,long,2
"lag(expected_inflation, 3)",(Intercept),-0.03177214525944501,long,2
"lag(expected_inflation, 3)",expected_inflation,0.01937028768991556,long,2
"lag(expected_inflation, 3)",demeaned_HAWK,-0.08530158855989499,long,2
"lag(expected_inflation, 3)",expected_unemployment_gap,0.09633699804736984,long,2
"lag(expected_inflation, 3)","lag(dR, 1)",-0.01037376190756809,long,2
"lag(expected_inflation, 3)","lag(dR, 2)",-0.006185709716539731,long,2
"lag(expected_inflation, 3)","lag(dR, 3)",0.0035892867310187595,long,2
"lag(expected_inflation, 3)","lag(dR, 4)",0.007647677351281994,long,2
"lag(expected_inflation, 3)","lag(expected_inflation, 1)",0.027017411750745245,long,2
"lag(expected_inflation, 3)","lag(expected_inflation, 2)",-0.08238198128686246,long,2
"lag(expected_inflation, 3)","lag(expected_inflation, 3)",0.0722418433517879,long,2
"lag(expected_inflation, 3)","lag(expected_inflation, 4)",-0.02421523725720003,long,2
"lag(expected_inflation, 3)","lag(expected_unemployment_gap, 1)",-0.1504104779321899,long,2
"lag(expected_inflation, 3)","lag(expected_unemployment_gap, 2)",0.025734084976327242,long,2
"lag(expected_inflation, 3)","lag(expected_unemployment_gap, 3)",0.014774889303358444,long,2
"lag(expected_inflation, 3)","lag(expected_unemployment_gap, 4)",0.010405944126426805,long,2
"lag(expected_inflation, 3)",expected_inflation:demeaned_HAWK,0.03103124055653658,long,2
"lag(expected_inflation, 3)",demeaned_HAWK:expected_unemployment_gap,0.011112619661437924,long,2
"lag(expected_inflation, 4)",(Intercept),-0.05837503452072314,long,2
"lag(expected_inflation, 4)",expected_inflation,0.014364900404639344,long,2
"lag(expected_inflation, 4)",demeaned_HAWK,0.08869815767244184,long,2
"lag(expected_inflation, 4)",expected_unemployment_gap,-0.022758749658785053,long,2
"lag(expected_inflation, 4)","lag(dR, 1)",-0.002923872805308708,long,2
"lag(expected_inflation, 4)","lag(dR, 2)",0.001934512121420673,long,2
"lag(expected_inflation, 4)","lag(dR, 3)",-0.008807285445068378,long,2
"lag(expected_inflation, 4)","lag(dR, 4)",0.004053957644332199,long,2
"lag(expected_inflation, 4)","lag(expected_inflation, 1)",-0.034033087549566014,long,2
"lag(expected_inflation, 4)","lag(expected_inflation, 2)",0.012822856422042351,long,2
"lag(expected_inflation, 4)","lag(expected_inflation, 3)",-0.024215237257195862,long,2
"lag(expected_inflation, 4)","lag(expected_inflation, 4)",0.06058337785031975,long,2
"lag(expected_inflation, 4)","lag(expected_unemployment_gap, 1)",0.030383972830711477,long,2
"lag(expected_inflation, 4)","lag(expected_unemployment_gap, 2)",-0.008358204063959516,long,2
"lag(expected_inflation, 4)","lag(expected_unemployment_gap, 3)",-0.02389130092913548,long,2
"lag(expected_inflation, 4)","lag(expected_unemployment_gap, 4)",0.019973577517399522,long,2
"lag(expected_inflation, 4)",expected_inflation:demeaned_HAWK,-0.05679568965319268,long,2
"lag(expected_inflation, 4)",demeaned_HAWK:expected_unemployment_gap,-0.024436276858076495,long,2
"lag(expected_unemployment_gap, 1)",(Intercept),0.07320466027225409,long,2
"lag(expected_unemployment_gap, 1)",expected_inflation,-0.03804160768649077,long,2
"lag(expected_unemployment_gap, 1)",demeaned_HAWK,0.6268506821336794,long,2
"lag(expected_unemployment_gap, 1)",expected_unemployment_gap,-0.3535560718366682,long,2
"lag(expected_unemployment_gap, 1)","lag(dR, 1)",0.10771503093226527,long,2
"lag(expected_unemployment_gap, 1)","lag(dR, 2)",-0.03339007749367201,long,2
"lag(expected_unemployment_gap, 1)","lag(dR, 3)",-0.05271459570598478,long,2
"lag(expected_unemployment_gap, 1)","lag(dR, 4)",-0.02475368749779421,long,2
"lag(expected_unemployment_gap, 1)","lag(expected_inflation, 1)",-0.07224752049382165,long,2
"lag(expected_unemployment_gap, 1)","lag(expected_inflation, 2)",0.2249690328674775,long,2
"lag(expected_unemployment_gap, 1)","lag(expected_inflation, 3)",-0.1504104779321878,long,2
"lag(expected_unemployment_gap, 1)","lag(expected_inflation, 4)",0.030383972830712685,long,2
"lag(expected_unemployment_gap, 1)","lag(expected_unemployment_gap, 1)",0.6526449484592333,long,2
"lag(expected_unemployment_gap, 1)","lag(expected_unemployment_gap, 2)",-0.16491412811263012,long,2
"lag(expected_unemployment_gap, 1)","lag(expected_unemployment_gap, 3)",-0.12463606334181802,long,2
"lag(expected_unemployment_gap, 1)","lag(expected_unemployment_gap, 4)",0.03971806255846558,long,2
"lag(expected_unemployment_gap, 1)",expected_inflation:demeaned_HAWK,-0.2254945599006388,long,2
"lag(expected_unemployment_gap, 1)",demeaned_HAWK:expected_unemployment_gap,0.0688443478629248,long,2
"lag(expected_unemployment_gap, 2)",(Intercept),0.027781629393975167,long,2
"lag(expected_unemployment_gap, 2)",expected_inflation,0.001218336248477711,long,2
"lag(expected_unemployment_gap, 2)",demeaned_HAWK,-0.21037930244354766,long,2
"lag(expected_unemployment_gap, 2)",expected_unemployment_gap,0.03148568297695566,long,2
"lag(expected_unemployment_gap, 2)","lag(dR, 1)",-0.04608732192114946,long,2
"lag(expected_unemployment_gap, 2)","lag(dR, 2)",0.039816467879053526,long,2
"lag(expected_unemployment_gap, 2)","lag(dR, 3)",0.0264058839331642,long,2
"lag(expected_unemployment_gap, 2)","lag(dR, 4)",-0.016160824601118257,long,2
"lag(expected_unemployment_gap, 2)","lag(expected_inflation, 1)",0.01898036812969283,long,2
"lag(expected_unemployment_gap, 2)","lag(expected_inflation, 2)",-0.057479233606747275,long,2
"lag(expected_unemployment_gap, 2)","lag(expected_inflation, 3)",0.025734084976325847,long,2
"lag(expected_unemployment_gap, 2)","lag(expected_inflation, 4)",-0.008358204063962761,long,2
"lag(expected_unemployment_gap, 2)","lag(expected_unemployment_gap, 1)",-0.1649141281126388,long,2
"lag(expected_unemployment_gap, 2)","lag(expected_unemployment_gap, 2)",0.11543770180237058,long,2
"lag(expected_unemployment_gap, 2)","lag(expected_unemployment_gap, 3)",0.040484848961600636,long,2
"lag(expected_unemployment_gap, 2)","lag(expected_unemployment_gap, 4)",-0.03348887219295709,long,2
"lag(expected_unemployment_gap, 2)",expected_inflation:demeaned_HAWK,0.10034522865019353,long,2
"lag(expected_unemployment_gap, 2)",demeaned_HAWK:expected_unemployment_gap,-0.0021374716177050513,long,2
"lag(expected_unemployment_gap, 3)",(Intercept),-0.008528299504798071,long,2
"lag(expected_unemployment_gap, 3)",expected_inflation,0.02065666961258686,long,2
"lag(expected_unemployment_gap, 3)",demeaned_HAWK,-0.20517630399840012,long,2
"lag(expected_unemployment_gap, 3)",expected_unemployment_gap,0.023585244898120163,long,2
"lag(expected_unemployment_gap, 3)","lag(dR, 1)",-0.04158638119513466,long,2
"lag(expected_unemployment_gap, 3)","lag(dR, 2)",0.014864739847328922,long,2
"lag(expected_unemployment_gap, 3)","lag(dR, 3)",0.04711187560071144,long,2
"lag(expected_unemployment_gap, 3)","lag(dR, 4)",0.002684182216424955,long,2
"lag(expected_unemployment_gap, 3)","lag(expected_inflation, 1)",0.020182164667118238,long,2
"lag(expected_unemployment_gap, 3)","lag(expected_inflation, 2)",-0.049321957459842684,long,2
"lag(expected_unemployment_gap, 3)","lag(expected_inflation, 3)",0.014774889303363584,long,2
"lag(expected_unemployment_gap, 3)","lag(expected_inflation, 4)",-0.023891300929135814,long,2
"lag(expected_unemployment_gap, 3)","lag(expected_unemployment_gap, 1)",-0.12463606334180086,long,2
"lag(expected_unemployment_gap, 3)","lag(expected_unemployment_gap, 2)",0.040484848961597465,long,2
"lag(expected_unemployment_gap, 3)","lag(expected_unemployment_gap, 3)",0.13469795927320888,long,2
"lag(expected_unemployment_gap, 3)","lag(expected_unemployment_gap, 4)",-0.10251725864687244,long,2
"lag(expected_unemployment_gap, 3)",expected_inflation:demeaned_HAWK,0.05346951682198645,long,2
"lag(expected_unemployment_gap, 3)",demeaned_HAWK:expected_unemployment_gap,-0.034114656621758284,long,2
"lag(expected_unemployment_gap, 4)",(Intercept),-0.052919351693252424,long,2
"lag(expected_unemployment_gap, 4)",expected_inflation,-0.00855657513815849,long,2
"lag(expected_unemployment_gap, 4)",demeaned_HAWK,0.08497795759143945,long,2
"lag(expected_unemployment_gap, 4)",expected_unemployment_gap,0.0010139960149989457,long,2
"lag(expected_unemployment_gap, 4)","lag(dR, 1)",0.017344166158611254,long,2
"lag(expected_unemployment_gap, 4)","lag(dR, 2)",-0.015919694893966968,long,2
"lag(expected_unemployment_gap, 4)","lag(dR, 3)",-0.035914048334206784,long,2
"lag(expected_unemployment_gap, 4)","lag(dR, 4)",0.01515387838973526,long,2
"lag(expected_unemployment_gap, 4)","lag(expected_inflation, 1)",2.8114699211053475e-4,long,2
"lag(expected_unemployment_gap, 4)","lag(expected_inflation, 2)",0.012742257714160583,long,2
"lag(expected_unemployment_gap, 4)","lag(expected_inflation, 3)",0.010405944126424661,long,2
"lag(expected_unemployment_gap, 4)","lag(expected_inflation, 4)",0.019973577517400226,long,2
"lag(expected_unemployment_gap, 4)","lag(expected_unemployment_gap, 1)",0.03971806255846667,long,2
"lag(expected_unemployment_gap, 4)","lag(expected_unemployment_gap, 2)",-0.03348887219296067,long,2
"lag(expected_unemployment_gap, 4)","lag(expected_unemployment_gap, 3)",-0.10251725864686809,long,2
"lag(expected_unemployment_gap, 4)","lag(expected_unemployment_gap, 4)",0.11630368051078711,long,2
"lag(expected_unemployment_gap, 4)",expected_inflation:demeaned_HAWK,-0.04060935506009992,long,2
"lag(expected_unemployment_gap, 4)",demeaned_HAWK:expected_unemployment_gap,0.004517095201848473,long,2
expected_inflation:demeaned_HAWK,(Intercept),0.1522021369677788,long,2
expected_inflation:demeaned_HAWK,expected_inflation,-0.07966642764816442,long,2
expected_inflation:demeaned_HAWK,demeaned_HAWK,-0.6734052350440953,long,2
